Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (Â°C),Maximum Temperature (Â°C),Minimum Temperature (Â°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Seletar,2022.0,2.0,22.0,0.0,0.0,0.0,0.0,27.9,32.8,24.8,13.0,33.3
Seletar,2022.0,2.0,23.0,5.2,5.2,5.2,5.2,27.5,31.9,24.2,12.2,38.9
Seletar,2022.0,2.0,24.0,17.0,5.8,8.0,9.0,25.1,27.7,23.4,9.6,37.0
Seletar,2022.0,2.0,25.0,37.6,35.2,37.0,37.6,26.7,32.5,23.3,7.6,55.6
Seletar,2022.0,2.0,26.0,0.0,0.0,0.0,0.0,26.6,29.1,24.2,8.0,22.2
Seletar,2022.0,2.0,27.0,26.4,14.0,19.4,25.2,26.2,30.5,23.5,10.5,44.4
Seletar,2022.0,2.0,28.0,0.0,0.0,0.0,0.0,27.5,32.1,24.6,14.4,33.3
Seletar,2022.0,3.0,1.0,0.0,0.0,0.0,0.0,27.8,31.9,25.4,13.7,33.3
Seletar,2022.0,3.0,2.0,87.0,48.2,67.6,86.0,26.9,33.1,23.0,9.9,42.6
Seletar,2022.0,3.0,3.0,36.6,21.0,24.6,34.6,26.9,32.8,23.3,7.7,50.0
Seletar,2022.0,3.0,4.0,0.0,0.0,0.0,0.0,27.7,31.7,25.4,10.2,33.3
Seletar,2022.0,3.0,5.0,24.4,20.0,22.2,24.4,27.3,33.2,22.8,6.6,50.0
Seletar,2022.0,3.0,6.0,0.0,0.0,0.0,0.0,27.0,31.0,24.6,5.2,20.4
Seletar,2022.0,3.0,7.0,19.4,13.4,17.4,18.6,26.9,31.5,24.3,8.5,31.5
Seletar,2022.0,3.0,8.0,0.2,0.2,0.2,0.2,27.4,31.1,24.8,8.0,27.8
Seletar,2022.0,3.0,9.0,0.4,0.4,0.4,0.4,27.7,31.3,25.4,11.9,35.2
Seletar,2022.0,3.0,10.0,1.2,1.2,1.2,1.2,27.6,32.4,23.4,14.4,40.7
Seletar,2022.0,3.0,11.0,5.6,3.2,5.2,5.6,27.6,33.4,25.5,9.0,35.2
Seletar,2022.0,3.0,12.0,0.0,0.0,0.0,0.0,28.1,33.8,24.8,11.3,33.3
Seletar,2022.0,3.0,13.0,3.6,3.4,3.4,3.6,28.1,34.5,24.5,7.9,31.5
Seletar,2022.0,3.0,14.0,16.0,15.2,16.0,16.0,28.1,33.0,25.0,8.6,35.2
Seletar,2022.0,3.0,15.0,18.0,14.0,15.0,15.8,26.2,31.3,22.9,7.3,31.5
Seletar,2022.0,3.0,16.0,1.6,1.4,1.6,1.6,27.9,32.9,24.7,6.3,27.8
Seletar,2022.0,3.0,17.0,6.0,3.8,3.8,4.6,27.3,31.9,25.5,6.0,35.2
Seletar,2022.0,3.0,18.0,0.0,0.0,0.0,0.0,28.1,33.1,25.3,6.0,27.8
Seletar,2022.0,3.0,19.0,0.0,0.0,0.0,0.0,29.2,35.4,26.3,7.8,27.8
Seletar,2022.0,3.0,20.0,0.0,0.0,0.0,0.0,28.9,33.4,27.0,7.7,31.5
Seletar,2022.0,3.0,21.0,0.0,0.0,0.0,0.0,28.7,33.2,24.6,6.5,48.2
Seletar,2022.0,3.0,22.0,12.2,11.6,12.2,12.2,28.0,32.2,24.7,7.7,33.3
Seletar,2022.0,3.0,23.0,47.2,36.8,47.2,47.2,27.5,33.2,23.1,7.2,48.2
Seletar,2022.0,3.0,24.0,8.6,4.6,7.2,8.6,27.7,34.4,25.0,6.4,31.5
Seletar,2022.0,3.0,25.0,1.8,1.2,1.2,1.2,27.9,33.2,25.5,7.7,31.5
Seletar,2022.0,3.0,26.0,34.0,30.0,33.8,33.8,27.7,34.2,24.5,6.8,48.2
Seletar,2022.0,3.0,27.0,0.0,0.0,0.0,0.0,28.2,34.4,24.1,5.8,29.6
Seletar,2022.0,3.0,28.0,32.8,26.0,30.8,32.8,27.7,34.3,24.2,7.3,51.9
Seletar,2022.0,3.0,29.0,1.6,1.2,1.2,1.2,27.8,33.4,24.4,8.1,40.7
Seletar,2022.0,3.0,30.0,0.8,0.6,0.8,0.8,28.6,33.6,25.9,6.4,25.9
Seletar,2022.0,3.0,31.0,13.2,9.0,12.8,13.2,27.6,32.5,23.5,5.7,51.9
Seletar,2022.0,4.0,1.0,0.0,0.0,0.0,0.0,28.4,34.5,25.0,4.9,38.9
Seletar,2022.0,4.0,2.0,40.4,35.4,40.0,40.4,27.7,33.6,24.4,5.6,50.0
